generation,rateshifts,jumps,rootstate,jumpvariance
956000,0,2,4.08778,5
957000,0,1,1.33555,5
958000,0,1,3.44212,5
959000,0,1,0.301701,5
960000,1,1,-0.827755,5
961000,3,1,1.04317,5
962000,1,1,0.334733,5
963000,0,1,-0.470628,5
964000,0,1,-0.386657,5
965000,0,1,-0.62935,5
966000,0,1,2.07369,5
967000,1,1,4.10948,5
968000,0,1,2.91137,5
969000,0,1,-2.6402,5
970000,1,1,-0.731365,5
971000,1,1,-0.521838,5
972000,0,1,-2.83095,5
973000,0,1,0.178933,5
974000,0,2,2.34306,5
975000,0,1,-2.63465,5
976000,0,1,-0.960805,5
977000,0,1,-3.00799,5
978000,0,1,1.43709,5
979000,0,1,1.47635,5
980000,0,1,0.676594,5
981000,0,1,-1.49923,5
982000,0,1,2.08013,5
983000,1,1,2.08013,5
984000,1,1,0.948651,5
985000,0,1,-0.685215,5
986000,1,1,0.464001,5
987000,0,1,-0.834947,5
988000,1,1,0.0816846,5
989000,0,1,1.46667,5
990000,0,1,0.692176,5
991000,0,1,1.2959,5
992000,0,1,-1.14765,5
993000,0,1,-0.570274,5
994000,0,1,-0.335093,5
995000,0,3,-0.181636,5
996000,0,2,0.952339,5
997000,0,1,-1.40725,5
998000,0,1,-0.452681,5
999000,1,2,-1.51719,5
1000000,0,1,-0.905783,5
1001000,0,1,-0.974169,5
1002000,0,1,-0.590848,5
1003000,0,1,-0.402907,5
1004000,0,1,-0.018984,5
1005000,0,1,-5.95784,5
1006000,0,1,-0.904054,5
1007000,0,1,0.584684,5
1008000,0,1,-1.2683,5
1009000,0,2,1.48195,5
1010000,0,2,-3.23836,5
1011000,0,1,1.32531,5
1012000,0,1,0.660674,5
1013000,0,1,0.682852,5
1014000,0,1,0.707615,5
1015000,0,2,-1.66533,5
1016000,0,2,-2.54285,5
1017000,0,1,-0.223778,5
1018000,0,3,-1.70575,5
1019000,0,1,-1.82574,5
1020000,0,2,-0.721905,5
1021000,0,2,-1.35744,5
1022000,0,1,3.00934,5
1023000,0,1,-0.807573,5
1024000,0,1,-1.27638,5
1025000,0,1,-0.0965472,5
1026000,0,1,-3.29344,5
1027000,0,1,-0.0141064,5
1028000,0,1,0.837933,5
1029000,0,2,1.28152,5
1030000,0,2,-2.19298,5
1031000,0,1,-0.658148,5
1032000,0,1,-2.90292,5
1033000,0,1,-1.91618,5
1034000,0,3,1.19483,5
1035000,0,1,1.6289,5
1036000,1,2,-0.0678202,5
1037000,0,1,-1.11298,5
1038000,0,1,-0.934729,5
1039000,0,1,-0.74893,5
1040000,0,3,-0.95702,5
1041000,0,2,-0.618314,5
1042000,0,2,-2.58762,5
1043000,0,3,-1.02551,5
1044000,0,2,-2.81608,5
1045000,0,2,-1.00974,5
1046000,0,2,2.36494,5
1047000,0,2,1.04848,5
1048000,0,3,1.74911,5
1049000,0,3,-1.55306,5
1050000,0,3,1.53958,5
1051000,0,2,-0.95293,5
1052000,0,3,1.05247,5
1053000,0,2,-0.682668,5
1054000,0,2,-0.95452,5
1055000,1,2,-2.13899,5
1056000,0,1,0.415251,5
1057000,0,1,-4.21713,5
1058000,0,1,-2.52078,5
1059000,1,1,-1.02932,5
1060000,0,1,1.25631,5
1061000,0,1,0.370785,5
1062000,0,1,0.794543,5
1063000,0,1,-1.14458,5
1064000,0,1,-0.0212011,5
1065000,0,1,-0.0212011,5
1066000,0,1,-0.351454,5
1067000,0,1,-1.56672,5
1068000,0,1,-0.133536,5
1069000,0,2,-0.161428,5
1070000,1,2,0.914792,5
1071000,0,2,1.16559,5
1072000,0,1,0.0133803,5
1073000,0,2,1.08471,5
1074000,0,1,-1.22362,5
1075000,0,1,-1.69454,5
1076000,1,2,0.935453,5
1077000,0,1,-2.57248,5
1078000,0,1,0.904135,5
1079000,1,1,-1.21508,5
1080000,0,1,0.933304,5
1081000,0,1,0.353735,5
1082000,0,1,1.49043,5
1083000,0,1,0.388106,5
1084000,0,1,-1.45716,5
1085000,0,1,-0.804565,5
1086000,0,2,0.0501402,5
1087000,0,3,0.412246,5
1088000,0,1,0.808991,5
1089000,1,1,2.01473,5
1090000,1,2,2.79786,5
1091000,0,1,1.99643,5
1092000,1,2,3.34635,5
1093000,0,1,1.40439,5
1094000,0,1,-0.0293058,5
1095000,0,2,-0.388491,5
1096000,0,1,-1.48611,5
1097000,0,1,-2.38775,5
1098000,0,1,-0.770877,5
1099000,0,1,-0.966815,5
1100000,0,1,-0.966815,5
1101000,0,1,-1.46619,5
1102000,0,1,0.250549,5
1103000,0,1,0.361027,5
1104000,1,1,0.330222,5
1105000,0,1,-2.86833,5
1106000,1,3,-1.5999,5
1107000,0,2,-1.24372,5
1108000,0,1,-1.24372,5
1109000,2,1,-1.24372,5
1110000,1,2,-0.397823,5
1111000,0,2,-0.236112,5
1112000,0,1,-0.236112,5
1113000,0,1,-1.84414,5
1114000,0,2,-2.43886,5
1115000,0,2,-0.961768,5
1116000,1,2,-1.06995,5
1117000,0,2,-2.44592,5
1118000,0,1,-0.838724,5
1119000,0,1,-2.90968,5
1120000,0,1,-1.27952,5
1121000,0,1,1.00208,5
1122000,0,1,-0.0788376,5
1123000,1,2,1.09269,5
1124000,0,2,-0.68559,5
1125000,0,1,0.352922,5
1126000,0,1,-1.56219,5
1127000,0,1,-0.458766,5
1128000,1,1,0.622945,5
1129000,0,1,-1.83784,5
1130000,2,1,-1.03941,5
1131000,0,1,1.32179,5
1132000,1,1,-1.62926,5
1133000,1,2,-1.62926,5
1134000,0,1,-2.86391,5
1135000,0,1,-2.72084,5
1136000,0,1,-2.27311,5
1137000,0,1,1.57524,5
1138000,1,1,2.10057,5
1139000,1,1,1.62024,5
1140000,0,1,1.62024,5
1141000,0,1,1.78715,5
1142000,0,1,0.441476,5
1143000,0,1,0.16015,5
1144000,0,1,0.16015,5
1145000,0,1,0.638429,5
1146000,0,1,0.224225,5
1147000,1,1,1.23759,5
1148000,1,1,-0.454497,5
1149000,0,1,-2.32753,5
1150000,0,1,-1.29285,5
1151000,0,1,-1.76599,5
1152000,0,1,-1.09879,5
1153000,1,2,-0.392812,5
1154000,1,1,-1.56363,5
1155000,0,1,-0.342251,5
1156000,0,2,-2.92476,5
1157000,0,1,-0.492502,5
1158000,0,2,-2.5583,5
1159000,0,1,-1.39409,5
1160000,0,1,-2.02004,5
1161000,0,1,-1.59768,5
1162000,0,1,-0.268235,5
1163000,0,1,1.93276,5
1164000,0,1,0.0946407,5
1165000,0,1,0.854012,5
1166000,0,1,0.854012,5
1167000,0,1,0.274178,5
1168000,0,2,-0.296237,5
1169000,0,1,-1.43579,5
1170000,0,1,-1.43579,5
1171000,1,1,0.508404,5
1172000,0,1,0.946177,5
1173000,1,1,-1.19254,5
1174000,0,1,-0.945096,5
1175000,0,1,1.71016,5
1176000,0,1,-1.80948,5
1177000,0,1,-0.293047,5
1178000,1,1,1.11392,5
1179000,0,1,0.422501,5
1180000,0,2,-0.829553,5
1181000,0,1,1.66202,5
1182000,0,2,0.646146,5
1183000,0,1,0.646146,5
1184000,1,1,0.823718,5
1185000,1,1,-0.679265,5
1186000,1,1,0.0759215,5
1187000,0,1,-0.891349,5
1188000,1,1,-0.0112941,5
1189000,0,1,-0.0112941,5
1190000,0,1,0.676784,5
1191000,0,1,0.47815,5
1192000,0,1,-0.728583,5
1193000,0,1,-0.499299,5
1194000,1,1,0.278257,5
1195000,0,2,-0.914525,5
1196000,0,1,-0.624604,5
1197000,0,1,-0.876394,5
1198000,0,1,-0.916229,5
1199000,0,1,1.92956,5
1200000,1,1,-0.811639,5
1201000,0,1,-1.63784,5
1202000,0,1,-1.00608,5
1203000,0,1,-0.125816,5
1204000,0,1,0.616618,5
1205000,0,1,0.67521,5
1206000,1,1,-0.30332,5
1207000,0,1,0.606144,5
1208000,1,1,-0.428102,5
1209000,0,1,0.337238,5
1210000,1,1,0.568493,5
1211000,0,1,0.568493,5
1212000,0,1,-0.567304,5
1213000,0,2,0.86781,5
1214000,0,2,-0.91976,5
1215000,0,2,-1.14654,5
1216000,0,1,-1.80314,5
1217000,0,1,-1.43908,5
1218000,0,1,-2.04917,5
1219000,0,2,-2.85557,5
1220000,0,1,-2.50939,5
1221000,0,1,-3.56014,5
1222000,0,1,-2.19091,5
1223000,0,1,-3.16415,5
1224000,0,1,-2.37379,5
1225000,0,1,-1.05704,5
1226000,0,1,-2.89356,5
1227000,0,1,-0.45298,5
1228000,0,1,-0.439952,5
1229000,0,1,-1.24943,5
1230000,0,1,-1.20988,5
1231000,2,2,-0.188508,5
1232000,0,1,-0.769416,5
1233000,0,1,-1.38139,5
1234000,0,1,-1.38139,5
1235000,1,1,-0.945713,5
1236000,1,1,-0.977745,5
1237000,1,1,-3.30137,5
1238000,0,1,-2.98269,5
1239000,0,1,0.82555,5
1240000,1,1,-1.77644,5
1241000,1,1,-0.418544,5
1242000,0,1,-1.89533,5
1243000,0,1,-2.73869,5
1244000,0,1,-0.142514,5
1245000,0,1,-1.24313,5
1246000,0,1,0.0380581,5
1247000,0,1,0.0380581,5
1248000,0,1,0.829592,5
1249000,0,1,0.829592,5
1250000,1,2,0.829592,5
1251000,0,1,0.87144,5
1252000,0,1,1.80447,5
1253000,0,1,1.31821,5
1254000,0,1,1.42852,5
1255000,0,1,0.608957,5
1256000,0,1,0.608957,5
1257000,0,1,3.16741,5
1258000,0,1,2.52225,5
1259000,2,1,2.37978,5
1260000,1,1,1.91503,5
1261000,0,1,2.81781,5
1262000,0,1,1.45757,5
1263000,1,1,2.77587,5
1264000,0,1,1.59238,5
1265000,0,2,1.47529,5
1266000,0,1,3.45828,5
1267000,1,1,0.614295,5
1268000,0,1,0.614295,5
1269000,0,1,0.833867,5
1270000,1,1,1.15953,5
1271000,0,2,1.81852,5
1272000,0,1,0.147255,5
1273000,0,1,0.920822,5
1274000,0,1,1.55369,5
1275000,0,1,2.52208,5
1276000,0,2,4.82463,5
1277000,0,1,4.72802,5
1278000,0,2,4.72802,5
1279000,0,1,3.48357,5
1280000,1,1,1.26475,5
1281000,0,1,2.26073,5
1282000,0,1,1.78921,5
1283000,0,1,2.11777,5
1284000,0,1,-0.608422,5
1285000,0,1,-1.22307,5
1286000,0,1,-0.0367944,5
1287000,0,1,0.0809116,5
1288000,0,1,-0.553019,5
1289000,0,1,-0.743233,5
1290000,0,1,-0.944535,5
1291000,0,1,-0.944535,5
1292000,0,1,0.665307,5
1293000,0,1,-2.31635,5
1294000,0,1,-2.00634,5
1295000,0,2,-0.945059,5
1296000,0,1,-2.38133,5
1297000,1,1,-2.44379,5
1298000,0,1,-3.70205,5
1299000,0,1,-3.68653,5
1300000,0,2,-2.58279,5
1301000,0,1,0.625373,5
1302000,0,1,1.25258,5
1303000,1,1,-0.73132,5
1304000,0,1,-0.461293,5
1305000,0,1,0.247443,5
1306000,0,1,-0.157227,5
1307000,0,1,-1.77641,5
1308000,0,1,1.45485,5
1309000,0,1,-0.00490195,5
1310000,0,1,-0.583604,5
1311000,0,1,-1.17974,5
1312000,0,1,-1.33442,5
1313000,0,1,-0.549993,5
1314000,1,1,-0.358368,5
1315000,0,1,-1.64397,5
1316000,1,1,-0.818172,5
1317000,0,1,-0.818172,5
1318000,0,1,0.592766,5
1319000,1,1,-0.206051,5
1320000,0,1,0.768485,5
1321000,0,1,0.179567,5
1322000,0,1,0.27798,5
1323000,2,2,0.27798,5
1324000,0,1,-1.5115,5
1325000,0,1,-0.67358,5
1326000,1,1,-1.28449,5
1327000,1,1,-1.28449,5
1328000,0,1,-0.051709,5
1329000,0,1,1.02119,5
1330000,0,2,0.871449,5
1331000,0,1,0.0171482,5
1332000,0,1,0.431615,5
1333000,0,1,1.00641,5
1334000,0,2,1.12986,5
1335000,0,2,0.87767,5
1336000,1,1,0.846429,5
1337000,0,1,1.13326,5
1338000,1,1,1.53348,5
1339000,0,1,0.0584556,5
1340000,0,1,-1.66963,5
1341000,0,1,-0.670151,5
1342000,1,1,1.2809,5
1343000,0,1,1.14302,5
1344000,0,1,-1.38933,5
1345000,0,1,-0.403449,5
1346000,0,2,1.27498,5
1347000,0,1,1.38477,5
1348000,0,1,2.83828,5
1349000,0,1,1.30166,5
1350000,0,1,1.32589,5
1351000,0,1,0.781507,5
1352000,0,1,0.974326,5
1353000,0,1,1.53705,5
1354000,0,1,0.502814,5
1355000,0,1,0.505655,5
1356000,0,1,1.28614,5
1357000,0,2,-1.7871,5
1358000,0,1,-2.72216,5
1359000,0,1,-1.7029,5
1360000,1,1,-2.1897,5
1361000,1,1,-2.1897,5
1362000,1,1,-2.30645,5
1363000,0,2,0.270815,5
1364000,0,2,0.270815,5
1365000,0,1,0.989405,5
1366000,1,1,0.039107,5
1367000,0,1,1.53763,5
1368000,0,1,-0.427727,5
1369000,0,1,-0.421089,5
1370000,0,1,0.544735,5
1371000,0,1,-0.593023,5
1372000,0,1,-0.396312,5
1373000,1,1,-1.61654,5
1374000,0,1,-0.136719,5
1375000,0,1,-1.36752,5
1376000,1,2,-0.151505,5
1377000,0,2,-0.690323,5
1378000,0,1,0.378143,5
1379000,0,1,-1.08359,5
1380000,0,1,-0.897885,5
1381000,0,1,-1.07103,5
1382000,0,1,2.40594,5
1383000,0,1,1.5376,5
1384000,1,1,1.27789,5
1385000,0,1,0.510814,5
1386000,0,1,0.372321,5
1387000,0,2,-0.29668,5
1388000,1,1,1.39914,5
1389000,0,1,2.29843,5
1390000,0,1,1.33108,5
1391000,0,2,2.11936,5
1392000,0,1,0.690175,5
1393000,0,1,2.08646,5
1394000,0,1,-0.682832,5
1395000,0,1,1.03132,5
1396000,0,2,3.85294,5
1397000,0,1,2.4018,5
1398000,0,2,0.499778,5
1399000,0,1,0.558755,5
1400000,0,1,0.329775,5
1401000,0,1,-0.386393,5
1402000,0,1,-0.0530201,5
1403000,0,1,-0.0530201,5
1404000,0,1,0.0983616,5
1405000,0,1,1.66349,5
1406000,0,1,-0.922772,5
1407000,0,1,0.560017,5
1408000,1,1,1.46648,5
1409000,0,1,2.91217,5
1410000,0,1,0.663297,5
1411000,0,1,0.663297,5
1412000,0,1,1.00544,5
1413000,0,1,1.56485,5
1414000,0,1,0.695995,5
1415000,0,1,-0.166894,5
1416000,1,1,1.6363,5
1417000,2,1,-2.56443,5
1418000,0,2,-0.132868,5
1419000,1,1,-0.688068,5
1420000,0,1,0.1216,5
1421000,0,1,-0.801583,5
1422000,1,2,0.75465,5
1423000,0,1,-0.322028,5
1424000,0,1,0.501004,5
1425000,0,1,-0.299151,5
1426000,1,1,-1.8624,5
1427000,0,1,-2.18041,5
1428000,0,1,-2.36809,5
1429000,1,1,-3.01874,5
1430000,0,2,-1.03741,5
1431000,0,2,-2.67602,5
1432000,2,2,-0.624761,5
1433000,0,1,0.314155,5
1434000,0,2,0.840173,5
1435000,1,1,-1.52827,5
1436000,0,1,2.15191,5
1437000,0,1,-0.283603,5
1438000,0,1,-1.98624,5
1439000,0,1,-0.343272,5
1440000,0,1,-1.24769,5
1441000,0,1,-1.73517,5
1442000,0,1,0.745648,5
1443000,0,2,-0.598625,5
1444000,0,1,0.267653,5
1445000,0,1,-0.261398,5
1446000,1,1,0.440984,5
1447000,0,1,0.85411,5
1448000,0,2,0.18911,5
1449000,0,1,-0.184067,5
1450000,0,1,1.31081,5
1451000,3,2,0.0776312,5
1452000,0,1,0.0776312,5
1453000,1,1,1.17498,5
1454000,0,2,0.604926,5
1455000,1,1,-1.17503,5
1456000,0,2,0.0243036,5
1457000,0,1,2.05287,5
1458000,0,1,0.639213,5
1459000,0,1,-0.643293,5
1460000,0,1,-0.434945,5
1461000,0,1,1.84388,5
1462000,0,2,0.482922,5
1463000,0,1,0.480883,5
1464000,0,1,0.0235539,5
1465000,0,1,-0.194717,5
1466000,0,1,-1.03197,5
1467000,0,2,-2.02761,5
1468000,0,2,-0.528263,5
1469000,0,2,-0.0292519,5
1470000,0,1,0.832177,5
1471000,0,1,0.606762,5
1472000,0,1,0.606762,5
1473000,0,1,0.0918222,5
1474000,1,2,1.39476,5
1475000,0,1,0.954775,5
1476000,0,1,1.83295,5
1477000,1,1,-0.112989,5
1478000,0,1,0.707246,5
1479000,0,1,2.13012,5
1480000,1,1,1.70392,5
1481000,0,1,0.980854,5
1482000,0,1,0.980854,5
1483000,0,2,0.323598,5
1484000,0,1,1.77351,5
1485000,0,1,0.0313594,5
1486000,1,2,-0.183532,5
1487000,1,1,-0.323014,5
1488000,0,1,0.513031,5
1489000,0,1,0.951699,5
1490000,0,1,3.47461,5
1491000,0,1,1.18226,5
1492000,0,2,1.84945,5
1493000,1,1,0.171392,5
1494000,1,1,1.10962,5
1495000,1,2,0.761719,5
1496000,0,1,1.70392,5
1497000,0,1,-0.523052,5
1498000,0,2,1.80154,5
1499000,0,1,0.932036,5
1500000,1,1,-0.358499,5
1501000,0,2,-1.6878,5
1502000,0,1,0.0590866,5
1503000,0,1,1.51031,5
1504000,0,1,0.0132769,5
1505000,0,1,-0.965469,5
1506000,0,1,-0.965469,5
1507000,0,1,-0.965469,5
1508000,1,2,2.21795,5
1509000,0,1,-0.380132,5
1510000,1,1,0.732441,5
1511000,1,1,1.96505,5
1512000,1,1,-0.437148,5
1513000,2,2,-1.10994,5
1514000,0,1,-0.513841,5
1515000,0,1,-0.68929,5
1516000,0,1,-1.27495,5
1517000,1,1,0.137121,5
1518000,1,2,0.137121,5
1519000,0,1,-1.09689,5
1520000,0,1,-0.128926,5
1521000,0,1,-0.832841,5
1522000,0,2,-0.646164,5
1523000,0,1,2.29039,5
1524000,1,1,0.547799,5
1525000,0,1,0.623244,5
1526000,1,1,3.18264,5
1527000,0,1,1.56382,5
1528000,0,1,1.56382,5
1529000,0,1,3.04608,5
1530000,0,1,0.874499,5
1531000,0,1,0.155022,5
1532000,0,1,-0.957869,5
1533000,0,1,-0.143982,5
1534000,0,1,0.692132,5
1535000,0,2,0.692132,5
1536000,0,1,2.0737,5
1537000,0,1,2.33543,5
1538000,0,1,0.525322,5
1539000,0,1,1.72618,5
1540000,0,1,1.72618,5
1541000,0,1,1.2435,5
1542000,0,1,1.68439,5
1543000,0,1,4.18788,5
1544000,0,2,4.95825,5
1545000,0,1,3.31917,5
1546000,0,1,3.31917,5
1547000,0,3,1.54719,5
1548000,0,1,-0.936866,5
1549000,0,1,2.72208,5
1550000,0,1,0.565231,5
1551000,0,1,3.03613,5
1552000,0,1,1.14494,5
1553000,1,1,1.11328,5
1554000,0,1,1.11328,5
1555000,0,1,1.29977,5
1556000,0,1,0.18657,5
1557000,0,1,0.18657,5
1558000,0,1,0.965001,5
1559000,0,1,2.79622,5
1560000,0,2,2.17062,5
1561000,2,1,1.57942,5
1562000,0,1,1.87274,5
1563000,0,2,1.65578,5
1564000,0,2,-0.372578,5
1565000,0,1,2.86612,5
1566000,2,1,1.68211,5
1567000,0,1,0.905191,5
1568000,0,3,0.836064,5
1569000,0,1,-0.630986,5
1570000,0,1,-0.630986,5
1571000,0,1,-0.310656,5
1572000,0,1,0.80626,5
1573000,0,1,0.145265,5
1574000,0,1,-0.701463,5
1575000,0,1,-1.18446,5
1576000,0,1,0.519736,5
1577000,0,1,0.0907453,5
1578000,0,1,-0.0988927,5
1579000,0,1,-1.41483,5
1580000,0,1,-0.112408,5
1581000,0,1,0.0606358,5
1582000,1,1,-1.11801,5
1583000,0,2,0.853101,5
1584000,0,1,-0.355474,5
1585000,0,1,-0.6112,5
1586000,0,1,-0.6112,5
1587000,0,1,-1.56692,5
1588000,0,1,0.234637,5
1589000,0,1,1.04033,5
1590000,1,1,1.04033,5
1591000,0,1,-0.502407,5
1592000,0,2,-0.0383859,5
1593000,0,1,0.0784337,5
1594000,0,1,-1.02566,5
1595000,2,1,-1.02566,5
1596000,0,2,-1.63287,5
1597000,0,1,-0.778381,5
1598000,0,1,-0.685684,5
1599000,0,2,1.43633,5
1600000,0,1,0.508366,5
1601000,1,1,0.508366,5
1602000,0,1,-1.50133,5
1603000,0,1,-0.925072,5
1604000,1,1,-1.2541,5
1605000,0,1,-1.2541,5
1606000,0,1,-1.23476,5
1607000,0,1,-1.23476,5
1608000,1,1,2.08598,5
1609000,0,1,0.328896,5
1610000,0,1,0.328896,5
1611000,0,1,1.44977,5
1612000,0,1,2.40156,5
1613000,1,1,0.786612,5
1614000,0,2,1.14505,5
1615000,0,1,1.14505,5
1616000,1,1,-1.83775,5
1617000,0,1,0.732794,5
1618000,1,1,0.948104,5
1619000,0,1,0.948104,5
1620000,0,2,2.03551,5
1621000,0,1,1.23467,5
1622000,0,1,1.51754,5
1623000,2,1,0.0958519,5
1624000,0,1,1.41023,5
1625000,0,1,0.457958,5
1626000,0,1,1.49047,5
1627000,0,1,1.49047,5
1628000,1,1,0.0399638,5
1629000,0,1,1.59339,5
1630000,0,1,-0.135286,5
1631000,1,1,0.850452,5
1632000,0,1,-0.625896,5
1633000,0,1,-1.14888,5
1634000,0,1,-1.451,5
1635000,0,1,-0.949266,5
1636000,0,1,-1.05474,5
1637000,0,1,-0.342536,5
1638000,0,1,1.37362,5
1639000,0,1,-1.75075,5
1640000,0,1,3.60321,5
1641000,1,2,1.36779,5
1642000,2,1,0.126751,5
1643000,0,1,0.126751,5
1644000,0,1,0.726699,5
1645000,1,3,0.192149,5
1646000,0,1,0.166493,5
1647000,0,1,-1.22768,5
1648000,0,1,-1.38278,5
1649000,0,1,0.377832,5
1650000,0,1,0.987225,5
1651000,0,1,1.14537,5
1652000,0,1,-0.296005,5
1653000,0,1,-2.46971,5
1654000,1,1,0.279407,5
1655000,0,1,-1.64612,5
1656000,0,1,-1.31023,5
1657000,0,1,0.535025,5
1658000,0,1,-0.444413,5
1659000,0,1,-1.10345,5
1660000,0,1,-2.7337,5
1661000,0,1,-0.130998,5
1662000,1,1,-1.30404,5
1663000,0,1,0.35991,5
1664000,0,1,-1.12444,5
1665000,1,1,-1.4232,5
1666000,0,1,-0.737868,5
1667000,4,1,-0.646841,5
1668000,0,1,-0.646841,5
1669000,0,2,-1.58749,5
1670000,0,2,-0.333376,5
1671000,0,1,-0.234152,5
1672000,0,1,1.57403,5
1673000,0,1,0.795762,5
1674000,0,1,-0.903121,5
1675000,0,1,0.612469,5
1676000,0,1,0.516841,5
1677000,0,1,2.66442,5
1678000,0,1,0.304099,5
1679000,0,1,0.304099,5
1680000,0,1,0.304099,5
1681000,2,2,0.0139229,5
1682000,0,2,1.08923,5
1683000,0,3,0.727119,5
1684000,0,2,0.727119,5
1685000,0,4,-0.530409,5
1686000,0,3,0.925188,5
1687000,0,2,1.88563,5
1688000,0,2,2.67936,5
1689000,0,3,0.956059,5
1690000,0,2,1.0577,5
1691000,0,3,2.42601,5
1692000,0,2,-0.502665,5
1693000,0,2,-0.177788,5
1694000,0,2,-0.203384,5
1695000,0,2,0.373476,5
1696000,0,2,-0.223635,5
1697000,0,2,0.946939,5
1698000,0,2,0.497132,5
1699000,0,2,0.407608,5
1700000,0,2,1.09176,5
1701000,0,2,-0.844443,5
1702000,0,2,0.694385,5
1703000,0,4,0.729457,5
1704000,0,2,-1.05317,5
1705000,0,1,-1.45081,5
1706000,1,2,-0.829125,5
1707000,0,1,1.04056,5
1708000,0,1,0.856717,5
1709000,0,1,-0.709761,5
1710000,0,1,0.395676,5
1711000,0,1,0.337199,5
1712000,1,1,0.337199,5
1713000,0,2,1.35961,5
1714000,0,1,1.29223,5
1715000,0,1,0.704335,5
1716000,0,1,0.704335,5
1717000,0,1,0.704335,5
1718000,0,1,0.586584,5
1719000,0,1,0.586584,5
1720000,0,1,1.82752,5
1721000,0,1,0.242739,5
1722000,1,1,1.50572,5
1723000,0,2,-1.64088,5
1724000,0,1,0.615235,5
1725000,1,1,1.67691,5
1726000,0,1,1.37492,5
1727000,0,2,1.22815,5
1728000,0,1,-0.0573224,5
1729000,0,1,-0.547345,5
1730000,0,1,-0.106208,5
1731000,1,1,-0.088521,5
1732000,0,1,-0.697599,5
1733000,1,1,-0.697599,5
1734000,1,2,-0.829349,5
1735000,1,1,-0.829349,5
1736000,0,1,-0.717137,5
1737000,0,1,-0.889997,5
1738000,0,1,-0.69609,5
1739000,1,1,-0.69609,5
1740000,0,1,-0.115374,5
1741000,0,1,1.91691,5
1742000,0,1,1.34339,5
1743000,1,2,0.742952,5
1744000,0,1,-0.717518,5
1745000,0,1,0.830517,5
1746000,0,1,-0.619545,5
1747000,1,1,0.101033,5
1748000,2,1,0.101033,5
1749000,0,1,0.7406,5
1750000,0,1,1.4556,5
1751000,0,1,0.319715,5
1752000,2,1,-0.348981,5
1753000,2,1,0.147691,5
1754000,1,1,0.228777,5
1755000,1,1,0.71446,5
1756000,0,1,-2.04621,5
1757000,0,1,-0.892368,5
1758000,0,1,-0.892368,5
1759000,0,1,0.293994,5
1760000,1,1,-0.0870694,5
1761000,0,1,-1.85177,5
1762000,1,2,-2.99232,5
1763000,0,1,-1.39814,5
1764000,0,3,-1.39814,5
1765000,0,1,-1.46022,5
1766000,1,2,-1.65835,5
1767000,0,1,-2.46832,5
1768000,0,1,-1.46944,5
1769000,1,1,-1.74489,5
1770000,0,1,-3.13626,5
1771000,0,1,0.642393,5
1772000,2,1,0.918565,5
1773000,0,1,-0.372137,5
1774000,0,1,-0.0578984,5
1775000,1,1,0.383537,5
1776000,0,1,-0.20346,5
1777000,1,1,-0.705006,5
1778000,0,2,0.641266,5
1779000,0,2,0.0276354,5
1780000,0,1,0.581488,5
1781000,1,2,0.686446,5
1782000,0,1,1.67771,5
1783000,1,3,2.50035,5
1784000,0,1,2.47493,5
1785000,1,1,1.20387,5
1786000,0,1,1.82178,5
1787000,0,1,2.04567,5
1788000,0,2,1.26637,5
1789000,0,1,1.26637,5
1790000,0,1,1.51288,5
1791000,1,2,1.51288,5
1792000,1,1,-0.324821,5
1793000,1,2,-0.900671,5
1794000,1,1,-0.11255,5
1795000,1,1,0.234073,5
1796000,1,2,0.531407,5
1797000,0,1,-0.197867,5
1798000,0,1,-1.81328,5
1799000,1,2,0.549096,5
1800000,0,1,2.02111,5
1801000,0,1,2.02111,5
1802000,0,1,-1.26997,5
1803000,0,1,0.761584,5
1804000,0,1,0.761584,5
1805000,0,1,0.155256,5
1806000,0,1,0.155256,5
1807000,0,1,-0.174717,5
1808000,0,1,0.102607,5
1809000,0,1,-0.746101,5
1810000,0,1,-0.707964,5
1811000,0,1,-0.624959,5
1812000,0,2,1.16197,5
1813000,1,1,1.92411,5
1814000,1,1,2.04212,5
1815000,0,1,1.44902,5
1816000,1,1,-0.602973,5
1817000,0,1,0.70451,5
1818000,0,1,-0.886719,5
1819000,0,1,0.782635,5
1820000,0,1,-0.427409,5
1821000,0,1,-0.577249,5
1822000,1,1,-0.955521,5
1823000,0,1,1.74458,5
1824000,1,1,1.66394,5
1825000,0,1,1.75381,5
1826000,0,2,0.0375416,5
1827000,1,1,3.02382,5
1828000,1,1,1.33053,5
1829000,0,1,-1.67483,5
1830000,0,1,0.605129,5
1831000,0,1,0.243895,5
1832000,0,1,-1.07405,5
1833000,1,1,0.00918162,5
1834000,0,1,0.322599,5
1835000,0,2,-0.0945187,5
1836000,0,1,-0.0945187,5
1837000,0,2,-1.38015,5
1838000,1,2,-1.76137,5
1839000,1,2,-0.423917,5
1840000,0,2,-0.763028,5
1841000,0,1,-1.0738,5
1842000,0,1,-1.20184,5
1843000,1,1,-2.46838,5
1844000,0,1,-1.6767,5
1845000,0,2,-0.412167,5
1846000,0,1,-2.472,5
1847000,0,1,0.833107,5
1848000,0,2,0.484948,5
1849000,0,1,0.773653,5
1850000,0,1,-0.231664,5
1851000,0,3,0.0473407,5
1852000,1,2,0.342536,5
1853000,0,1,0.771608,5
1854000,0,1,-0.0129762,5
1855000,0,2,-1.73601,5
1856000,0,3,-1.04841,5
1857000,0,1,-1.80264,5
